Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio
2541,05/09/2022 08:00,05/13/2022 08:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,73637,Corporate,Brazil,USCA,Pacific Asia,Sports,3964,3,1230.18,0.082,393.82,5,4,0.3201
2542,05/09/2022 10:00,05/11/2022 10:00,Standard Class,Shipping canceled,0,SUSPECTED_FRAUD,34956,Home Office,India,USCA,Pacific Asia,Clothing,872,32,4055.32,0.003,565.21,3,2,0.1394
2543,05/09/2022 12:00,05/10/2022 12:00,First Class,Shipping on time,0,SUSPECTED_FRAUD,93911,Corporate,Germany,Africa,USCA,Sports,1150,13,5157.81,0.141,72.78,3,1,0.0141
2544,05/09/2022 14:00,05/13/2022 14:00,Second Class,Shipping canceled,0,CLOSED,73766,Consumer,India,Pacific Asia,Pacific Asia,Clothing,2695,20,2938.25,0.438,761.51,4,4,0.2592
2545,05/09/2022 16:00,05/11/2022 16:00,First Class,Shipping on time,0,PENDING,50704,Home Office,France,Pacific Asia,LATAM,Electronics,7296,32,3603.82,0.154,170.3,4,2,0.0473
2546,05/09/2022 18:00,05/14/2022 18:00,Standard Class,Shipping canceled,0,CANCELED,51041,Home Office,India,Africa,LATAM,Electronics,8031,1,327.49,0.227,94.03,3,5,0.2871
2547,05/09/2022 20:00,05/14/2022 20:00,First Class,Late delivery,1,PROCESSING,10023,Home Office,Germany,USCA,USCA,Sports,5438,1,15.0,0.336,2.77,6,5,0.1847
2548,05/09/2022 22:00,05/15/2022 22:00,First Class,Shipping canceled,0,CANCELED,36949,Consumer,United States,LATAM,Pacific Asia,Furniture,9084,22,4664.75,0.248,502.1,5,6,0.1076
2549,05/10/2022 00:00,05/14/2022 00:00,Second Class,Shipping on time,0,PROCESSING,81030,Corporate,France,USCA,Pacific Asia,Clothing,9287,47,11320.56,0.335,1953.4,4,4,0.1726
2550,05/10/2022 02:00,05/11/2022 02:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,84820,Corporate,Germany,USCA,Pacific Asia,Clothing,7698,1,100.8,0.298,16.44,3,1,0.1631
2551,05/10/2022 04:00,05/12/2022 04:00,Same Day,Shipping on time,0,PROCESSING,99971,Consumer,United States,Europe,LATAM,Electronics,879,39,12243.82,0.274,3916.71,4,2,0.3199
2552,05/10/2022 06:00,05/16/2022 06:00,First Class,Shipping on time,0,CLOSED,17721,Home Office,India,LATAM,Pacific Asia,Clothing,8909,4,351.0,0.292,12.55,2,6,0.0358
2553,05/10/2022 08:00,05/14/2022 08:00,Same Day,Late delivery,1,PENDING,32565,Consumer,France,LATAM,USCA,Books,9091,24,6462.57,0.36,2076.19,6,4,0.3213
2554,05/10/2022 10:00,05/15/2022 10:00,Second Class,Late delivery,1,CLOSED,78971,Consumer,Brazil,Pacific Asia,Europe,Sports,5642,22,656.44,0.32,-24.59,2,5,-0.0375
2555,05/10/2022 12:00,05/14/2022 12:00,Second Class,Shipping on time,0,CANCELED,42520,Consumer,India,LATAM,USCA,Electronics,6031,23,1246.58,0.356,321.22,5,4,0.2577
2556,05/10/2022 14:00,05/12/2022 14:00,First Class,Late delivery,1,SUSPECTED_FRAUD,32347,Home Office,Germany,LATAM,LATAM,Sports,7817,5,904.07,0.066,287.37,3,2,0.3179
2557,05/10/2022 16:00,05/17/2022 16:00,Second Class,Shipping canceled,0,PENDING,35323,Consumer,Brazil,Europe,LATAM,Electronics,5964,37,10999.85,0.305,1183.81,5,7,0.1076
2558,05/10/2022 18:00,05/16/2022 18:00,Second Class,Shipping canceled,0,COMPLETE,92620,Corporate,Germany,Europe,Europe,Clothing,3507,14,716.08,0.332,-14.88,3,6,-0.0208
2559,05/10/2022 20:00,05/17/2022 20:00,Standard Class,Advance shipping,0,PENDING,87208,Consumer,Brazil,Pacific Asia,Africa,Books,6999,38,14408.24,0.135,3917.13,2,7,0.2719
2560,05/10/2022 22:00,05/16/2022 22:00,Same Day,Shipping canceled,0,CANCELED,10500,Corporate,United States,LATAM,LATAM,Clothing,7872,33,2374.16,0.394,681.73,6,6,0.2871
2561,05/11/2022 00:00,05/14/2022 00:00,Standard Class,Shipping on time,0,PENDING,85651,Corporate,France,Pacific Asia,Pacific Asia,Sports,1501,28,5533.31,0.137,467.58,5,3,0.0845
2562,05/11/2022 02:00,05/13/2022 02:00,First Class,Late delivery,1,CLOSED,60099,Consumer,Brazil,LATAM,Pacific Asia,Books,6828,16,2557.5,0.11,402.65,2,2,0.1574
2563,05/11/2022 04:00,05/13/2022 04:00,Second Class,Late delivery,1,PENDING,86002,Consumer,United States,LATAM,Africa,Electronics,1815,32,1238.93,0.39,339.2,2,2,0.2738
2564,05/11/2022 06:00,05/18/2022 06:00,Standard Class,Shipping canceled,0,SUSPECTED_FRAUD,66003,Corporate,India,USCA,USCA,Furniture,5790,49,20579.52,0.111,551.88,4,7,0.0268
2565,05/11/2022 08:00,05/15/2022 08:00,Standard Class,Advance shipping,0,CANCELED,71951,Consumer,Brazil,USCA,Pacific Asia,Clothing,1167,46,8298.62,0.187,1672.92,6,4,0.2016
2566,05/11/2022 10:00,05/15/2022 10:00,Standard Class,Shipping canceled,0,PROCESSING,61956,Corporate,United States,LATAM,Europe,Sports,9922,45,13012.03,0.166,1590.75,4,4,0.1223
2567,05/11/2022 12:00,05/18/2022 12:00,Standard Class,Shipping on time,0,CANCELED,76117,Corporate,United States,Europe,Africa,Furniture,6711,11,1899.67,0.404,37.55,2,7,0.0198
2568,05/11/2022 14:00,05/16/2022 14:00,Standard Class,Advance shipping,0,COMPLETE,83350,Consumer,United States,USCA,Europe,Sports,4750,29,5840.98,0.205,1650.52,5,5,0.2826
2569,05/11/2022 16:00,05/18/2022 16:00,Same Day,Late delivery,1,PENDING,55741,Consumer,Brazil,Africa,USCA,Electronics,5087,20,4268.49,0.312,340.93,4,7,0.0799
2570,05/11/2022 18:00,05/18/2022 18:00,Standard Class,Late delivery,1,SUSPECTED_FRAUD,20094,Corporate,Germany,Pacific Asia,LATAM,Clothing,6229,48,13878.92,0.357,4493.58,5,7,0.3238
2571,05/11/2022 20:00,05/12/2022 20:00,Standard Class,Shipping canceled,0,CANCELED,18377,Home Office,Germany,Africa,Africa,Electronics,1333,47,11833.74,0.283,2101.36,3,1,0.1776
2572,05/11/2022 22:00,05/14/2022 22:00,Second Class,Shipping canceled,0,PROCESSING,47399,Consumer,Germany,LATAM,Europe,Sports,5147,43,6640.64,0.425,1034.64,2,3,0.1558
2573,05/12/2022 00:00,05/18/2022 00:00,Second Class,Late delivery,1,PROCESSING,52602,Corporate,Germany,Pacific Asia,Pacific Asia,Books,7186,8,1658.18,0.361,197.86,2,6,0.1193
2574,05/12/2022 02:00,05/18/2022 02:00,Standard Class,Late delivery,1,CANCELED,87735,Home Office,France,LATAM,Africa,Sports,2678,16,4003.83,0.18,441.5,5,6,0.1103
2575,05/12/2022 04:00,05/14/2022 04:00,Same Day,Shipping on time,0,CANCELED,12982,Corporate,United States,Africa,Africa,Books,4845,35,4392.19,0.428,1217.46,5,2,0.2772
2576,05/12/2022 06:00,05/15/2022 06:00,Same Day,Advance shipping,0,PENDING,89985,Consumer,United States,Europe,Europe,Books,3370,37,8883.5,0.236,1963.26,3,3,0.221
2577,05/12/2022 08:00,05/16/2022 08:00,Standard Class,Late delivery,1,PENDING,14962,Home Office,Brazil,Pacific Asia,Europe,Books,1693,18,4001.84,0.01,1038.38,2,4,0.2595
2578,05/12/2022 10:00,05/18/2022 10:00,Same Day,Late delivery,1,COMPLETE,54850,Corporate,Brazil,USCA,USCA,Furniture,9789,7,2348.9,0.117,278.19,5,6,0.1184
2579,05/12/2022 12:00,05/13/2022 12:00,First Class,Shipping on time,0,PENDING,48042,Corporate,France,Europe,Pacific Asia,Electronics,5967,7,2442.43,0.28,133.3,2,1,0.0546
2580,05/12/2022 14:00,05/17/2022 14:00,Second Class,Late delivery,1,CANCELED,60216,Home Office,France,Europe,USCA,Electronics,3981,34,15165.39,0.071,-231.33,2,5,-0.0153
2581,05/12/2022 16:00,05/15/2022 16:00,First Class,Advance shipping,0,SUSPECTED_FRAUD,13823,Consumer,Germany,USCA,Europe,Clothing,3448,23,6971.27,0.263,1817.15,4,3,0.2607
2582,05/12/2022 18:00,05/14/2022 18:00,Standard Class,Late delivery,1,CLOSED,78750,Home Office,Brazil,USCA,Pacific Asia,Clothing,6825,25,6337.55,0.163,735.86,5,2,0.1161
2583,05/12/2022 20:00,05/16/2022 20:00,Same Day,Shipping canceled,0,CANCELED,22089,Corporate,Germany,Pacific Asia,Pacific Asia,Sports,1171,40,11427.97,0.24,1756.36,6,4,0.1537
2584,05/12/2022 22:00,05/15/2022 22:00,First Class,Advance shipping,0,SUSPECTED_FRAUD,80164,Home Office,Germany,Europe,USCA,Furniture,5713,1,93.04,0.001,12.82,5,3,0.1378
2585,05/13/2022 00:00,05/18/2022 00:00,First Class,Advance shipping,0,PROCESSING,61016,Home Office,United States,Pacific Asia,Africa,Clothing,2379,37,5536.09,0.382,677.92,6,5,0.1225
2586,05/13/2022 02:00,05/16/2022 02:00,Second Class,Advance shipping,0,PENDING,89926,Home Office,Germany,LATAM,Africa,Books,8908,14,1551.11,0.163,346.77,5,3,0.2236
2587,05/13/2022 04:00,05/19/2022 04:00,Same Day,Shipping canceled,0,PENDING,98089,Consumer,Brazil,Pacific Asia,LATAM,Books,7863,46,290.08,0.063,56.13,6,6,0.1935
2588,05/13/2022 06:00,05/14/2022 06:00,First Class,Advance shipping,0,CANCELED,85946,Consumer,Germany,Europe,USCA,Clothing,7600,47,18249.28,0.197,6183.25,2,1,0.3388
2589,05/13/2022 08:00,05/20/2022 08:00,Same Day,Advance shipping,0,PENDING,50690,Home Office,India,USCA,LATAM,Clothing,1543,25,8446.71,0.219,46.98,2,7,0.0056
2590,05/13/2022 10:00,05/14/2022 10:00,First Class,Shipping on time,0,PENDING,47297,Corporate,Brazil,Africa,LATAM,Books,898,16,2957.87,0.287,530.66,5,1,0.1794
2591,05/13/2022 12:00,05/19/2022 12:00,Second Class,Late delivery,1,CANCELED,69667,Home Office,India,Africa,Africa,Clothing,4638,12,1199.27,0.236,-29.63,6,6,-0.0247
2592,05/13/2022 14:00,05/16/2022 14:00,Standard Class,Late delivery,1,CANCELED,68477,Home Office,Germany,Pacific Asia,USCA,Clothing,3618,9,3069.54,0.02,838.5,5,3,0.2732
2593,05/13/2022 16:00,05/16/2022 16:00,Standard Class,Late delivery,1,PENDING,81123,Corporate,Germany,LATAM,USCA,Clothing,7269,49,6561.09,0.392,1289.42,3,3,0.1965
2594,05/13/2022 18:00,05/14/2022 18:00,Same Day,Shipping on time,0,COMPLETE,53490,Consumer,Germany,USCA,Europe,Furniture,7147,10,3201.15,0.205,388.46,4,1,0.1214
2595,05/13/2022 20:00,05/18/2022 20:00,First Class,Shipping on time,0,PROCESSING,51639,Consumer,France,LATAM,USCA,Clothing,4031,22,10609.9,0.035,2874.16,2,5,0.2709
2596,05/13/2022 22:00,05/15/2022 22:00,First Class,Late delivery,1,CLOSED,20616,Home Office,Germany,LATAM,LATAM,Clothing,1697,24,2782.21,0.348,367.25,3,2,0.132
2597,05/14/2022 00:00,05/19/2022 00:00,Second Class,Shipping on time,0,CANCELED,25204,Consumer,United States,USCA,LATAM,Sports,3309,34,3011.17,0.297,123.8,5,5,0.0411
2598,05/14/2022 02:00,05/20/2022 02:00,Standard Class,Shipping on time,0,PENDING,83950,Consumer,Germany,Europe,USCA,Furniture,5083,42,4084.24,0.292,567.71,2,6,0.139
2599,05/14/2022 04:00,05/20/2022 04:00,Second Class,Late delivery,1,PENDING,99027,Consumer,United States,Europe,USCA,Books,2609,28,1158.58,0.192,-25.1,4,6,-0.0217
2600,05/14/2022 06:00,05/19/2022 06:00,Standard Class,Late delivery,1,CANCELED,64158,Home Office,Germany,Africa,LATAM,Sports,3245,38,6195.55,0.185,1915.32,3,5,0.3091
2601,05/14/2022 08:00,05/17/2022 08:00,Second Class,Advance shipping,0,COMPLETE,40978,Corporate,India,LATAM,Europe,Sports,2483,28,289.66,0.241,70.21,4,3,0.2424
2602,05/14/2022 10:00,05/20/2022 10:00,Same Day,Late delivery,1,PENDING,15220,Home Office,Germany,Pacific Asia,LATAM,Electronics,741,22,1324.68,0.023,336.64,5,6,0.2541
2603,05/14/2022 12:00,05/20/2022 12:00,First Class,Advance shipping,0,PROCESSING,13900,Corporate,Brazil,Pacific Asia,Pacific Asia,Electronics,6051,8,965.27,0.135,289.39,6,6,0.2998
2604,05/14/2022 14:00,05/17/2022 14:00,Standard Class,Late delivery,1,PROCESSING,70917,Corporate,Germany,USCA,Europe,Furniture,9970,11,513.61,0.445,136.94,4,3,0.2666
2605,05/14/2022 16:00,05/15/2022 16:00,Standard Class,Advance shipping,0,CLOSED,67759,Consumer,India,Africa,LATAM,Sports,9523,22,5674.43,0.298,696.49,6,1,0.1227
2606,05/14/2022 18:00,05/21/2022 18:00,First Class,Advance shipping,0,COMPLETE,35478,Corporate,France,Pacific Asia,Europe,Furniture,9299,3,139.34,0.189,-0.35,5,7,-0.0025
2607,05/14/2022 20:00,05/16/2022 20:00,Standard Class,Shipping on time,0,COMPLETE,26988,Corporate,India,Pacific Asia,USCA,Books,6622,16,6244.85,0.1,620.4,6,2,0.0993
2608,05/14/2022 22:00,05/19/2022 22:00,First Class,Advance shipping,0,CANCELED,16233,Home Office,Brazil,Africa,LATAM,Furniture,7499,23,1750.51,0.335,566.52,5,5,0.3236
2609,05/15/2022 00:00,05/17/2022 00:00,Standard Class,Late delivery,1,PROCESSING,71414,Home Office,India,LATAM,LATAM,Furniture,735,24,1245.03,0.117,410.41,4,2,0.3296
2610,05/15/2022 02:00,05/16/2022 02:00,Standard Class,Advance shipping,0,CANCELED,64592,Home Office,United States,Europe,Pacific Asia,Clothing,2089,40,370.8,0.073,95.35,5,1,0.2571
2611,05/15/2022 04:00,05/21/2022 04:00,First Class,Late delivery,1,CLOSED,39994,Home Office,India,Pacific Asia,Europe,Books,7090,48,16027.1,0.07,509.22,3,6,0.0318
2612,05/15/2022 06:00,05/17/2022 06:00,First Class,Late delivery,1,COMPLETE,75898,Home Office,India,USCA,Pacific Asia,Furniture,9885,36,3194.07,0.328,88.73,5,2,0.0278
2613,05/15/2022 08:00,05/20/2022 08:00,Second Class,Shipping on time,0,PENDING,86071,Home Office,France,Europe,USCA,Furniture,9090,4,731.48,0.289,220.84,5,5,0.3019
2614,05/15/2022 10:00,05/20/2022 10:00,Same Day,Late delivery,1,COMPLETE,56555,Home Office,Brazil,Europe,USCA,Clothing,6344,21,1226.03,0.031,8.3,5,5,0.0068
2615,05/15/2022 12:00,05/16/2022 12:00,First Class,Shipping canceled,0,CLOSED,33616,Consumer,Germany,USCA,LATAM,Electronics,1178,36,16815.55,0.052,3088.26,2,1,0.1837
2616,05/15/2022 14:00,05/17/2022 14:00,Same Day,Shipping on time,0,PENDING,10508,Consumer,United States,USCA,Europe,Furniture,9663,30,1438.65,0.285,145.74,4,2,0.1013
2617,05/15/2022 16:00,05/21/2022 16:00,Standard Class,Shipping on time,0,COMPLETE,81589,Corporate,Germany,Europe,Africa,Furniture,3247,23,3569.89,0.257,252.76,5,6,0.0708
2618,05/15/2022 18:00,05/19/2022 18:00,Same Day,Late delivery,1,CANCELED,61918,Consumer,Brazil,LATAM,USCA,Clothing,521,22,6484.72,0.309,1432.82,2,4,0.221
2619,05/15/2022 20:00,05/16/2022 20:00,Same Day,Late delivery,1,CLOSED,41269,Corporate,France,Africa,USCA,Clothing,7704,20,2322.45,0.08,775.3,5,1,0.3338
2620,05/15/2022 22:00,05/22/2022 22:00,Second Class,Late delivery,1,SUSPECTED_FRAUD,10594,Consumer,France,Africa,Pacific Asia,Electronics,1817,29,2676.76,0.327,698.78,6,7,0.2611
2621,05/16/2022 00:00,05/18/2022 00:00,Standard Class,Late delivery,1,CLOSED,83262,Home Office,Germany,Africa,Pacific Asia,Furniture,3085,9,2111.55,0.421,305.05,4,2,0.1445
2622,05/16/2022 02:00,05/17/2022 02:00,Standard Class,Late delivery,1,COMPLETE,93375,Corporate,India,USCA,Africa,Sports,6804,26,2662.89,0.27,336.28,6,1,0.1263
2623,05/16/2022 04:00,05/23/2022 04:00,First Class,Shipping canceled,0,PROCESSING,53309,Consumer,United States,Pacific Asia,Africa,Furniture,9656,11,64.41,0.088,20.16,6,7,0.313
2624,05/16/2022 06:00,05/17/2022 06:00,Standard Class,Late delivery,1,PROCESSING,34057,Corporate,India,USCA,Africa,Books,9080,34,5116.08,0.306,927.25,4,1,0.1812
2625,05/16/2022 08:00,05/20/2022 08:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,65777,Home Office,India,Pacific Asia,LATAM,Books,1719,43,407.43,0.154,60.57,6,4,0.1487
2626,05/16/2022 10:00,05/23/2022 10:00,First Class,Shipping on time,0,PROCESSING,88389,Consumer,India,Pacific Asia,USCA,Furniture,1840,25,11133.31,0.022,2484.22,6,7,0.2231
2627,05/16/2022 12:00,05/21/2022 12:00,Same Day,Advance shipping,0,CLOSED,62854,Home Office,United States,Africa,Europe,Furniture,8109,19,5297.44,0.136,237.65,2,5,0.0449
2628,05/16/2022 14:00,05/21/2022 14:00,Second Class,Advance shipping,0,PROCESSING,11089,Home Office,Germany,Pacific Asia,Europe,Clothing,3238,47,8168.85,0.408,-200.18,6,5,-0.0245
2629,05/16/2022 16:00,05/19/2022 16:00,Same Day,Shipping canceled,0,PROCESSING,27559,Home Office,France,Africa,Africa,Clothing,871,33,2818.33,0.185,823.08,2,3,0.292
2630,05/16/2022 18:00,05/17/2022 18:00,First Class,Shipping on time,0,CANCELED,18749,Consumer,India,USCA,Pacific Asia,Furniture,5922,21,4509.71,0.389,869.94,4,1,0.1929
2631,05/16/2022 20:00,05/21/2022 20:00,Standard Class,Advance shipping,0,PROCESSING,47009,Corporate,Brazil,USCA,Pacific Asia,Books,6603,2,524.65,0.229,8.37,6,5,0.016
2632,05/16/2022 22:00,05/23/2022 22:00,Second Class,Shipping on time,0,SUSPECTED_FRAUD,50626,Home Office,Brazil,Pacific Asia,USCA,Clothing,9995,1,26.79,0.233,1.85,5,7,0.0691
2633,05/17/2022 00:00,05/18/2022 00:00,Same Day,Late delivery,1,PROCESSING,58193,Corporate,United States,Europe,USCA,Electronics,4914,11,4841.52,0.002,1675.04,3,1,0.346
2634,05/17/2022 02:00,05/24/2022 02:00,Same Day,Late delivery,1,CANCELED,78273,Corporate,India,Africa,Africa,Sports,8015,12,2496.73,0.287,508.76,5,7,0.2038
2635,05/17/2022 04:00,05/20/2022 04:00,Same Day,Advance shipping,0,CLOSED,20114,Consumer,Germany,LATAM,Europe,Clothing,5389,36,13600.94,0.049,2780.64,3,3,0.2044
2636,05/17/2022 06:00,05/21/2022 06:00,Same Day,Advance shipping,0,SUSPECTED_FRAUD,94829,Corporate,United States,LATAM,Europe,Sports,9242,25,2652.12,0.215,-56.05,3,4,-0.0211
2637,05/17/2022 08:00,05/19/2022 08:00,Same Day,Advance shipping,0,SUSPECTED_FRAUD,33721,Home Office,India,USCA,Europe,Electronics,4924,49,2830.09,0.117,955.43,6,2,0.3376
2638,05/17/2022 10:00,05/22/2022 10:00,Second Class,Shipping canceled,0,PENDING,56898,Consumer,India,Pacific Asia,Africa,Furniture,6781,27,7837.57,0.177,2407.02,2,5,0.3071
2639,05/17/2022 12:00,05/19/2022 12:00,Same Day,Late delivery,1,COMPLETE,28976,Home Office,Germany,Africa,Africa,Books,9635,45,13574.76,0.242,2295.67,6,2,0.1691
2640,05/17/2022 14:00,05/19/2022 14:00,Standard Class,Shipping canceled,0,PROCESSING,41991,Home Office,Brazil,LATAM,Africa,Books,8785,28,5452.09,0.007,402.12,4,2,0.0738
2641,05/17/2022 16:00,05/23/2022 16:00,Second Class,Late delivery,1,PENDING,84934,Consumer,Brazil,Africa,Europe,Clothing,4069,18,262.59,0.128,60.19,2,6,0.2292
2642,05/17/2022 18:00,05/18/2022 18:00,First Class,Late delivery,1,SUSPECTED_FRAUD,14009,Home Office,France,Africa,LATAM,Books,5119,36,8192.6,0.445,2321.37,5,1,0.2833
2643,05/17/2022 20:00,05/21/2022 20:00,Standard Class,Shipping on time,0,COMPLETE,53487,Corporate,Brazil,USCA,LATAM,Electronics,5967,23,2397.46,0.026,634.0,2,4,0.2644
2644,05/17/2022 22:00,05/22/2022 22:00,Second Class,Late delivery,1,SUSPECTED_FRAUD,62533,Consumer,India,Europe,Africa,Clothing,1329,14,2071.07,0.144,705.86,3,5,0.3408
2645,05/18/2022 00:00,05/19/2022 00:00,Standard Class,Advance shipping,0,PROCESSING,61292,Corporate,India,Pacific Asia,Europe,Furniture,2410,24,6483.7,0.145,1327.49,3,1,0.2047
2646,05/18/2022 02:00,05/21/2022 02:00,First Class,Late delivery,1,PENDING,44203,Corporate,Brazil,Pacific Asia,USCA,Clothing,7123,33,1490.41,0.171,116.98,5,3,0.0785
2647,05/18/2022 04:00,05/21/2022 04:00,Standard Class,Late delivery,1,COMPLETE,44003,Consumer,France,Pacific Asia,Europe,Electronics,809,19,534.33,0.308,79.71,3,3,0.1492
2648,05/18/2022 06:00,05/23/2022 06:00,Standard Class,Late delivery,1,SUSPECTED_FRAUD,91821,Corporate,India,USCA,Pacific Asia,Books,6054,35,551.36,0.111,152.47,5,5,0.2765
2649,05/18/2022 08:00,05/25/2022 08:00,Standard Class,Late delivery,1,COMPLETE,31687,Corporate,India,Europe,USCA,Books,4899,49,17825.26,0.207,1000.66,2,7,0.0561
2650,05/18/2022 10:00,05/24/2022 10:00,Standard Class,Late delivery,1,COMPLETE,53204,Corporate,United States,Pacific Asia,Europe,Sports,4904,21,2372.63,0.29,100.99,5,6,0.0426
2651,05/18/2022 12:00,05/20/2022 12:00,Same Day,Late delivery,1,PROCESSING,42782,Corporate,France,LATAM,Africa,Clothing,8473,15,4258.28,0.145,1021.71,5,2,0.2399
2652,05/18/2022 14:00,05/19/2022 14:00,Same Day,Shipping on time,0,PROCESSING,78889,Corporate,Germany,USCA,Pacific Asia,Electronics,2822,20,5668.92,0.427,724.32,3,1,0.1278
2653,05/18/2022 16:00,05/19/2022 16:00,Second Class,Late delivery,1,COMPLETE,82526,Corporate,Germany,LATAM,USCA,Clothing,7928,42,7897.53,0.441,2184.68,6,1,0.2766
2654,05/18/2022 18:00,05/23/2022 18:00,Same Day,Late delivery,1,CLOSED,86338,Corporate,Brazil,LATAM,Pacific Asia,Books,7862,9,2255.53,0.054,16.86,4,5,0.0075
2655,05/18/2022 20:00,05/20/2022 20:00,Same Day,Advance shipping,0,CANCELED,17644,Home Office,Germany,Europe,USCA,Sports,9924,48,10661.6,0.155,898.54,5,2,0.0843
2656,05/18/2022 22:00,05/20/2022 22:00,First Class,Late delivery,1,CANCELED,18844,Home Office,United States,Pacific Asia,Pacific Asia,Clothing,8221,21,3644.81,0.094,208.63,2,2,0.0572
2657,05/19/2022 00:00,05/25/2022 00:00,Second Class,Shipping canceled,0,CLOSED,43787,Corporate,United States,Europe,Europe,Sports,5118,42,11614.31,0.084,2661.39,6,6,0.2291
2658,05/19/2022 02:00,05/26/2022 02:00,Standard Class,Shipping canceled,0,CLOSED,49675,Home Office,Brazil,Pacific Asia,Africa,Sports,3705,39,14570.73,0.221,3697.06,3,7,0.2537
2659,05/19/2022 04:00,05/25/2022 04:00,Standard Class,Shipping on time,0,COMPLETE,15671,Home Office,Brazil,LATAM,USCA,Furniture,7831,39,11494.46,0.254,1521.88,5,6,0.1324
2660,05/19/2022 06:00,05/21/2022 06:00,First Class,Shipping on time,0,COMPLETE,90433,Consumer,Brazil,Pacific Asia,Pacific Asia,Books,9283,45,7817.04,0.192,1103.86,2,2,0.1412
2661,05/19/2022 08:00,05/24/2022 08:00,Second Class,Late delivery,1,SUSPECTED_FRAUD,90729,Corporate,Germany,Africa,USCA,Furniture,2879,10,1487.04,0.123,4.18,2,5,0.0028
2662,05/19/2022 10:00,05/24/2022 10:00,Second Class,Shipping on time,0,PENDING,48200,Home Office,France,Africa,USCA,Furniture,3760,30,11611.69,0.125,2679.18,2,5,0.2307
2663,05/19/2022 12:00,05/21/2022 12:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,79249,Consumer,France,Europe,Africa,Sports,5020,5,200.02,0.446,69.39,6,2,0.3469
2664,05/19/2022 14:00,05/23/2022 14:00,Standard Class,Shipping on time,0,COMPLETE,60863,Corporate,Brazil,Europe,Africa,Books,1164,15,3727.73,0.416,973.57,3,4,0.2612
2665,05/19/2022 16:00,05/23/2022 16:00,First Class,Shipping canceled,0,SUSPECTED_FRAUD,69134,Home Office,Germany,LATAM,Pacific Asia,Books,3210,2,253.59,0.034,9.95,6,4,0.0392
2666,05/19/2022 18:00,05/22/2022 18:00,First Class,Late delivery,1,CLOSED,88578,Home Office,United States,Pacific Asia,USCA,Furniture,1748,34,8610.98,0.295,1715.73,4,3,0.1992
2667,05/19/2022 20:00,05/25/2022 20:00,Second Class,Late delivery,1,PROCESSING,18279,Home Office,France,USCA,LATAM,Furniture,7745,30,9625.19,0.206,654.35,2,6,0.068
2668,05/19/2022 22:00,05/24/2022 22:00,First Class,Shipping on time,0,SUSPECTED_FRAUD,30933,Corporate,India,Europe,Pacific Asia,Sports,4995,37,6155.54,0.31,-233.48,4,5,-0.0379
2669,05/20/2022 00:00,05/24/2022 00:00,Same Day,Advance shipping,0,CLOSED,48526,Consumer,Germany,Europe,Europe,Electronics,6077,9,659.08,0.269,14.45,4,4,0.0219
2670,05/20/2022 02:00,05/26/2022 02:00,Second Class,Advance shipping,0,PROCESSING,90511,Consumer,India,Africa,Europe,Books,890,17,4316.23,0.4,-38.68,3,6,-0.009
2671,05/20/2022 04:00,05/26/2022 04:00,Standard Class,Advance shipping,0,CLOSED,63271,Home Office,Germany,USCA,Pacific Asia,Electronics,5776,34,6164.62,0.03,174.91,5,6,0.0284
2672,05/20/2022 06:00,05/24/2022 06:00,First Class,Shipping on time,0,PROCESSING,45732,Home Office,Germany,USCA,Africa,Furniture,7211,41,5659.35,0.157,1518.07,6,4,0.2682
2673,05/20/2022 08:00,05/22/2022 08:00,Second Class,Shipping canceled,0,SUSPECTED_FRAUD,12583,Consumer,India,Pacific Asia,Europe,Books,6924,44,6309.83,0.443,423.6,6,2,0.0671
2674,05/20/2022 10:00,05/26/2022 10:00,Same Day,Shipping canceled,0,PROCESSING,63372,Consumer,Germany,Europe,Europe,Books,7970,4,809.2,0.082,204.58,4,6,0.2528
2675,05/20/2022 12:00,05/26/2022 12:00,Standard Class,Shipping canceled,0,PROCESSING,34265,Consumer,United States,Pacific Asia,Europe,Sports,1228,20,6471.05,0.057,2132.5,6,6,0.3295
2676,05/20/2022 14:00,05/27/2022 14:00,Second Class,Advance shipping,0,CLOSED,39523,Home Office,Germany,Pacific Asia,Pacific Asia,Electronics,5539,1,49.0,0.328,8.81,6,7,0.1798
2677,05/20/2022 16:00,05/22/2022 16:00,Standard Class,Shipping canceled,0,COMPLETE,99630,Home Office,Brazil,Pacific Asia,LATAM,Sports,4873,41,5880.86,0.35,847.81,2,2,0.1442
2678,05/20/2022 18:00,05/23/2022 18:00,Standard Class,Late delivery,1,CANCELED,57440,Home Office,France,Pacific Asia,Europe,Electronics,8943,7,2177.94,0.303,544.6,5,3,0.2501
2679,05/20/2022 20:00,05/27/2022 20:00,First Class,Late delivery,1,COMPLETE,22487,Consumer,Germany,Pacific Asia,Africa,Furniture,6935,41,609.89,0.349,-6.81,5,7,-0.0112
