Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio,Product Description,Order Zipcode,Sales_copy,Sales_copy2
1794.0,03/08/2022 02:00,02/28/2022 02:00,Second Class,Delivered,0,COMPLETE,81383.0,,,,,,2648.0,127493.0,,,,6,1,-0.0167,,,,
2147.0,04/06/2022 12:00,04/11/2022 12:00,Air,Pending,0,CLOSED,96403.0,,Germany,Europe,,Furniture,,4.0,10248169.35,0.285,442.45,6,5,0.3182,,,10249194.15799611,10247144.532948019
,04/14/2022 12:00,03/29/2022 12:00,Road,Pending,0,,37294.0,,,,,,6497.0,12.0,25310696.0,0.418,304.59,2,7,0.3429,,,25313227.072537895,25308164.933484387
2988.0,06/15/2022 14:00,06/18/2022 14:00,,,0,SUSPECTED_FRAUD,,,United States,USCA,LATAM,,,20.0,15439281.35,,65.71,4,3,0.1289,,,15440825.287916604,15437737.417746432
1516.0,02/12/2022 22:00,02/19/2022 22:00,N/A,Delivered,0,,88845.0,,India,,,,,9.0,17404346.94,0.189,370.57,6,7,0.2718,,,17406087.368693266,17402606.501122437
1680.0,02/26/2022 14:00,02/13/2022 14:00,Air,,0,,15641.0,,,,,,,14.0,2590.16,0.208,31259848.48,3,5,-0.0448,,,2590.4208755672234,2589.923368726977
2853.0,06/04/2022 08:00,06/08/2022 08:00,N/A,,0,PENDING,73531.0,,France,,,,,13.0,,0.037,,5,4,0.3347,,,,
,03/14/2022 02:00,03/21/2022 02:00,,,0,,96013.0,,,,,,,5.0,2089.52,0.079,567.13,4,7,0.2714,,,2089.7339386988974,2089.319011987501
1586.0,02/18/2022 18:00,02/25/2022 18:00,N/A,Shipping on time,0,,91560.0,,,,,,,11.0,2612.88,,29346785.81,5,7,0.181,,,2613.124672734964,2612.616004740154
1940.0,03/20/2022 06:00,03/16/2022 06:00,Sea,Delivered,0,PROCESSING,,,,Pacific Asia,,Books,3288.0,4.0,615.78,0.098,24931922.95,2,6,0.0338,,,615.8409135253387,615.7324970588244
1491.0,02/10/2022 20:00,02/11/2022 20:00,Second Class,,0,,99698.0,Consumer,Brazil,Europe,Africa,Sports,,36.0,,,,2,1,0.1744,,,,
1805.0,03/09/2022 00:00,03/07/2022 00:00,,Returned,0,PROCESSING,39325.0,Home Office,France,,,Electronics,,26.0,,0.299,280.46,4,1,0.0837,,,,
2674.0,05/20/2022 10:00,04/24/2022 10:00,N/A,Shipping on time,0,,,,Germany,,USCA,,,2.0,856.24,0.093,-9.44,6,2,-0.011,,,856.3340359180468,856.1360660917459
1735.0,03/03/2022 04:00,03/06/2022 04:00,UNKNOWN,Pending,0,COMPLETE,,,,,,Clothing,,20.0,4834.3,,-157.79,4,3,-0.0326,,,4834.787767437066,4833.810966846627
1402.0,02/03/2022 10:00,02/08/2022 10:00,,Delivered,0,,,,United States,,USCA,Furniture,,802039.0,,,11196720.5,4,5,-0.0046,,,,
1445.0,02/07/2022 00:00,02/09/2022 00:00,N/A,???,0,,81294.0,Consumer,France,,,,,43.0,10618.24,0.383,33.79,2,2,0.0032,,,10619.304761947224,10617.156719839228
1754.0,03/04/2022 18:00,03/11/2022 18:00,N/A,,0,,49902.0,,,,,Books,,27.0,3985.04,0.119,1347.45,5,7,0.3381,,,3985.4442771452354,3984.6331290880303
1974.0,03/23/2022 02:00,03/29/2022 02:00,Sea,Delivered,0,COMPLETE,,,,,Pacific Asia,,,844040.0,48369899.76,,1020.78,5,6,0.1654,,,48374736.740961194,48365062.7384129
1749.0,03/04/2022 08:00,02/06/2022 08:00,,,0,,92161.0,,,,,Sports,8077.0,199862.0,5166.38,0.297,754.93,3,3,0.1461,,,5166.890151274089,5165.841135946478
,04/06/2022 04:00,03/24/2022 04:00,,???,0,CLOSED,91236.0,,,,LATAM,,,14.0,1836.32,0.147,470.37,6,5,0.2561,,,1836.5048351520682,1836.1392520578815
1429.0,02/05/2022 16:00,01/23/2022 16:00,Same Day,Shipping canceled,0,,50924.0,Consumer,,,Europe,,,-198.0,-192179.27,0.411,797.93,4,7,0.1797,,,-192198.47545780576,-192160.06463514405
,06/13/2022 00:00,06/08/2022 00:00,N/A,Returned,0,,73412.0,Corporate,Brazil,,LATAM,,,18.0,4997.32,0.312,1311.91,2,3,0.2625,,,4997.824973962177,4996.823561786662
,03/14/2022 22:00,03/16/2022 22:00,Air,Shipping canceled,0,,25105.0,,,,Pacific Asia,,,36.0,,0.28,2791.15,2,2,0.2419,,,,
2603.0,05/14/2022 12:00,05/16/2022 12:00,Road,Shipping canceled,0,,95449.0,,,,,Electronics,2716.0,26.0,2451.74,,51.29,4,2,0.0209,,,2451.982140200766,2451.492130810801
,06/05/2022 04:00,05/27/2022 04:00,First Class,Pending,0,CANCELED,39381.0,,,Pacific Asia,,,,37.0,12949.65,,2372.92,6,2,0.1832,,,12950.945944861236,12948.354882178084
,03/08/2022 18:00,03/13/2022 18:00,Sea,Pending,0,,,,Brazil,,,,8879.0,-426.0,-240637.49,0.41,995.1,3,5,0.222,,,-240661.55453190216,-240613.43249526262
1365.0,01/31/2022 08:00,02/05/2022 08:00,Standard Class,Delivered,0,COMPLETE,,,Germany,Africa,,,1573.0,6.0,25716916.76,0.134,-13.04,3,5,-0.009,,,25719488.43910177,25714345.07124784
2464.0,05/02/2022 22:00,04/13/2022 22:00,,Returned,0,PROCESSING,,Consumer,Germany,,,Electronics,,13.0,2044.06,,194.8,4,5,0.0953,,,2044.267418765185,2043.8557043180397
,02/12/2022 06:00,01/19/2022 06:00,First Class,,0,,54844.0,Consumer,Brazil,Pacific Asia,Africa,,,28.0,1624.2,0.38,415.61,6,1,0.2559,,,1624.3606572769788,1624.025190290382
2166.0,04/08/2022 02:00,04/14/2022 02:00,N/A,???,0,,,,,,,,,38.0,,0.29,960.66,2,6,0.1682,,,,
2842.0,06/03/2022 10:00,05/08/2022 10:00,First Class,,0,,43191.0,,,,,,,728637.0,13166775.77,,40989348.95,4,2,0.1786,,,13168092.432467988,13165459.105793605
1064.0,01/06/2022 06:00,12/25/2021 06:00,,Advance shipping,0,CANCELED,54937.0,Consumer,,Africa,,Books,,14.0,1568.58,0.347,-63.9,2,4,-0.0407,,,1568.7320377563804,1568.4365509346112
,02/03/2022 06:00,02/10/2022 06:00,Road,,0,,20189.0,,,Pacific Asia,,,,39.0,2610.98,0.069,734.86,2,7,0.2814,,,2611.2225776269024,2610.720267232779
2499.0,05/05/2022 20:00,05/09/2022 20:00,Standard Class,Returned,0,PENDING,12151.0,Corporate,,,Africa,,,47.0,674.74,0.382,120.27,6,4,0.1782,,,674.811391573929,674.6452271460213
2582.0,05/12/2022 18:00,05/13/2022 18:00,Air,,0,,20428.0,,,LATAM,Pacific Asia,Books,1419.0,13.0,3510.94,0.023,926.64,4,1,0.2639,,,3511.299217277823,3510.5979147533208
1825.0,03/10/2022 16:00,03/12/2022 16:00,N/A,Late delivery,0,,,Home Office,,,LATAM,Electronics,8412.0,-38.0,-238038.97,,,3,2,0.1763,,,-238062.7700858616,-238015.17923243257
,05/07/2022 06:00,05/08/2022 06:00,,Late delivery,0,,73184.0,,,Pacific Asia,LATAM,,,15.0,3431.0,,-141.87,4,1,-0.0413,,,3431.3627671096697,3430.6512503276763
1820.0,03/10/2022 06:00,03/11/2022 06:00,First Class,Pending,0,,48469.0,Consumer,Brazil,,LATAM,Clothing,,12.0,20611598.66,0.204,138.12,5,1,0.1237,,,20613659.82537606,20609537.500654712
,02/18/2022 16:00,02/20/2022 16:00,Road,,0,,71266.0,,United States,,,,6388.0,45.0,,,,6,2,0.0939,,,,
,04/27/2022 00:00,05/03/2022 00:00,Second Class,???,0,,88186.0,,,,Pacific Asia,,,39.0,9721.63,0.352,,4,6,0.1519,,,9722.614333865591,9720.655361079358
1760.0,03/05/2022 06:00,02/10/2022 06:00,UNKNOWN,???,0,,27694.0,,,,,,,18.0,2385.71,0.058,759.37,4,4,0.3183,,,2385.9691554243195,2385.477767227308
2740.0,05/25/2022 22:00,05/30/2022 22:00,,???,0,,93291.0,Corporate,,,LATAM,Electronics,,7.0,,0.34,,4,5,0.0155,,,,
2837.0,06/03/2022 00:00,05/31/2022 00:00,Road,Pending,0,,50436.0,Corporate,India,Pacific Asia,,,,47.0,,0.014,41955401.57,2,6,0.1975,,,,
,03/17/2022 20:00,03/19/2022 20:00,,Pending,0,PROCESSING,,,,,Africa,,9611.0,43.0,684.14,0.425,,3,2,0.1259,,,684.2019471823054,684.0818109456425
2431.0,04/30/2022 04:00,05/03/2022 04:00,,???,0,,46287.0,Consumer,India,Europe,USCA,,6987.0,3.0,941.41,0.056,40618624.95,2,3,0.0673,,,941.5076841105841,941.31195770865
1331.0,01/28/2022 12:00,01/07/2022 12:00,N/A,,0,PENDING,42239.0,,,,,,,44.0,6007940.47,,-78.55,3,2,-0.0062,,,6008541.260029086,6007339.674506464
2534.0,05/08/2022 18:00,04/09/2022 18:00,Sea,Advance shipping,0,,98814.0,,,LATAM,,,,105716.0,266.34,0.104,11.37,2,4,0.0427,,,266.3775059363352,266.32803018694204
,01/20/2022 12:00,01/23/2022 12:00,,Late delivery,0,,62918.0,,Germany,Pacific Asia,,,,12.0,3754.74,0.242,,2,3,0.3211,,,3755.1131761653514,3754.360955780522
2811.0,05/31/2022 20:00,06/01/2022 20:00,Sea,???,0,,89889.0,,Germany,,,,3677.0,15.0,,,,5,1,0.1828,,,,
2427.0,04/29/2022 20:00,05/04/2022 20:00,Air,Shipping canceled,0,CLOSED,,Consumer,United States,,Pacific Asia,Sports,,8.0,1658.57,0.155,403.36,3,5,0.2432,,,1658.7428320767876,1658.3961742778472
1824.0,03/10/2022 14:00,03/15/2022 14:00,Air,,0,,99065.0,,,Africa,,,3716.0,12.0,1977.15,0.375,,3,5,0.0371,,,1977.3338531666059,1976.9516226022522
2688.0,05/21/2022 14:00,05/19/2022 14:00,UNKNOWN,Returned,0,SUSPECTED_FRAUD,57870.0,,,,Africa,,2987.0,41.0,2475.08,0.105,-39.98,3,2,-0.0162,,,2475.326658758658,2474.8219518600695
1853.0,03/13/2022 00:00,03/20/2022 00:00,Standard Class,,0,,,,,LATAM,USCA,,205.0,20.0,4192.73,,,4,7,-0.0078,,,4193.15967621965,4192.295209371868
1577.0,02/18/2022 00:00,02/24/2022 00:00,Sea,Late delivery,0,,48655.0,,,,,,,25.0,5754.05,0.282,,3,6,0.171,,,5754.623991584584,5753.469831853607
,01/10/2022 14:00,01/16/2022 14:00,Sea,Pending,0,SUSPECTED_FRAUD,,,,,USCA,Sports,6282.0,43.0,3803.74,0.066,-58.37,2,6,-0.0153,,,3804.1238057048345,3803.371509121635
2921.0,06/10/2022 00:00,05/16/2022 00:00,First Class,Delivered,0,COMPLETE,,Corporate,,LATAM,,,8297.0,32.0,,,650.48,5,2,0.2847,,,,
2307.0,04/19/2022 20:00,04/23/2022 20:00,,Pending,0,,82038.0,,Brazil,Africa,,,7145.0,26.0,6012.17,0.363,1672.21,5,4,0.2781,,,6012.762870571976,6011.576445919684
2454.0,05/02/2022 02:00,04/30/2022 02:00,Sea,,0,PENDING,78077.0,Consumer,,,Africa,,3480.0,33.0,,0.147,963.57,3,7,0.3085,,,,
1859.0,03/13/2022 12:00,03/02/2022 12:00,Standard Class,,0,SUSPECTED_FRAUD,,,,,,Furniture,,47.0,,0.359,1365.67,2,6,0.2132,,,,
2714.0,05/23/2022 18:00,05/24/2022 18:00,,,0,,,,,Africa,,,,536268.0,,,45671133.47,5,1,0.2361,,,,
,04/28/2022 10:00,05/01/2022 10:00,Sea,???,0,,,,Germany,,LATAM,,,28.0,30178804.59,0.19,884.36,3,3,0.1568,,,30181822.48099548,30175786.699730735
,05/20/2022 14:00,05/26/2022 14:00,,,0,PENDING,57505.0,,,,,,857.0,49.0,1387.14,0.145,,6,6,0.2549,,,1387.273260190557,1386.9966582754287
1162.0,01/14/2022 10:00,01/19/2022 10:00,,???,0,,91951.0,Corporate,,Africa,LATAM,Furniture,,6.0,253.58,0.18,31.92,5,5,0.1259,,,253.60610811303707,253.53931183290902
1668.0,02/25/2022 14:00,02/06/2022 14:00,Road,Returned,0,COMPLETE,35776.0,Consumer,United States,,LATAM,,,8.0,,0.264,21.94,2,4,0.0741,,,,
,02/08/2022 00:00,02/10/2022 00:00,Sea,Pending,0,,42486.0,Corporate,,,,,2279.0,177115.0,1734.48,0.003,,5,2,0.0349,,,1734.6636418808882,1734.3105199958572
1987.0,03/24/2022 04:00,03/06/2022 04:00,,???,0,CANCELED,67268.0,Consumer,,,,Furniture,9565.0,48.0,,0.379,3403.79,6,4,0.2312,,,,
1430.0,02/05/2022 18:00,02/06/2022 18:00,,Returned,0,,,Home Office,Brazil,Europe,Europe,,,2.0,302.28,0.25,85.43,6,1,0.2826,,,302.3087755764454,302.25103630630736
,03/04/2022 20:00,03/07/2022 20:00,,???,0,,95332.0,,United States,,,,,40.0,12891.19,,1446.07,2,3,0.1122,,,12892.476150776713,12889.893530239646
,04/02/2022 22:00,04/08/2022 22:00,Second Class,,0,,42075.0,,Brazil,,,,8978.0,7.0,,0.171,86.42,2,6,0.0338,,,,
,02/27/2022 00:00,02/28/2022 00:00,Standard Class,Shipping on time,0,,,,,,,,,28.0,974.29,0.367,124.55,2,1,0.1278,,,974.3951574262306,974.1937146130648
1035.0,01/03/2022 20:00,12/17/2021 20:00,UNKNOWN,Delivered,0,,,,Germany,,Pacific Asia,,,42.0,,,26508324.73,6,1,0.1779,,,,
1887.0,03/15/2022 20:00,03/16/2022 20:00,,Pending,0,PROCESSING,,,France,,,Sports,,38.0,14159.99,,4749.87,2,1,0.3354,,,14161.408017177395,14158.571427838222
2765.0,05/28/2022 00:00,06/01/2022 00:00,,,0,PENDING,24890.0,,,Europe,,Clothing,,23.0,2276.74,0.338,293.29,2,4,0.1288,,,2276.959937770669,2276.5136213418955
1280.0,01/24/2022 06:00,01/26/2022 06:00,First Class,,0,,53760.0,,,,,,5628.0,42.0,16708.29,0.139,1366.88,2,2,0.0818,,,16709.96312592133,16706.619850968134
1187.0,01/16/2022 12:00,12/25/2021 12:00,,Late delivery,0,SUSPECTED_FRAUD,93123.0,Home Office,,,,,,9.0,,,26.17,2,2,0.1378,,,,
1042.0,01/04/2022 10:00,01/05/2022 10:00,Air,,0,PENDING,98863.0,,,LATAM,,,,45.0,,,,5,1,0.084,,,,
1170.0,01/15/2022 02:00,01/16/2022 02:00,N/A,Pending,0,,36705.0,,,,USCA,Electronics,1381.0,42.0,13482891.86,0.448,1904.43,2,1,0.2859,,,13484240.159773463,13481543.581762757
1197.0,01/17/2022 08:00,01/10/2022 08:00,,???,0,,19784.0,,,,,,1858.0,11.0,12589010.65,0.285,,4,5,0.3405,,,12590269.544298049,12587751.73759921
2973.0,06/14/2022 08:00,06/20/2022 08:00,Sea,Returned,0,CLOSED,97744.0,,India,,,Clothing,,11.0,2975.06,0.132,49372611.16,3,6,-0.0438,,,2975.3513001593155,2974.748406431968
2229.0,04/13/2022 08:00,04/16/2022 08:00,UNKNOWN,Shipping on time,0,CLOSED,74223.0,,,,,Furniture,,383323.0,,0.099,436.09,5,3,0.1614,,,,
1687.0,02/27/2022 04:00,03/04/2022 04:00,,,0,,83288.0,,United States,,,Sports,,78706.0,2197.88,,,6,5,0.3404,,,2198.1113236288834,2197.658054625384
,04/18/2022 00:00,04/12/2022 00:00,N/A,Returned,0,,,Home Office,,,,Furniture,,56585.0,624.82,0.137,,2,3,0.2816,,,624.8997481599805,624.7595209200997
2495.0,05/05/2022 12:00,05/11/2022 12:00,,???,0,SUSPECTED_FRAUD,18242.0,,,,Pacific Asia,,,20.0,4144.31,0.418,,4,6,0.2001,,,4144.729836969609,4143.913560533321
1392.0,02/02/2022 14:00,02/04/2022 14:00,,,0,,30438.0,,,Europe,Pacific Asia,,,28.0,19894004.09,0.291,,4,2,0.3156,,,19895993.493674975,19892014.680501018
,01/31/2022 20:00,02/01/2022 20:00,N/A,Shipping on time,0,,,,,LATAM,,,,36.0,14118580.79,0.128,420.02,3,1,0.1771,,,14119992.638620708,14117168.931835828
1582.0,02/18/2022 10:00,01/30/2022 10:00,UNKNOWN,Returned,0,SUSPECTED_FRAUD,,,Brazil,Europe,USCA,,4328.0,36.0,,0.142,1773.62,4,7,0.1436,,,,
1201.0,01/17/2022 16:00,01/20/2022 16:00,,Pending,0,CANCELED,58176.0,,,,,Books,,44.0,46019954.27,0.045,,5,3,0.0892,,,46024556.25415198,46015352.27913564
2145.0,04/06/2022 08:00,04/07/2022 08:00,Air,Delivered,0,,,Home Office,,,USCA,,,440225.0,832.06,0.285,49597284.91,4,1,0.2598,,,832.1540070565117,831.9760694803689
,06/08/2022 00:00,06/12/2022 00:00,N/A,Late delivery,0,,40381.0,,,,,,4806.0,27.0,,0.359,6380929.44,3,4,0.1756,,,,
1838.0,03/11/2022 18:00,03/13/2022 18:00,UNKNOWN,Delivered,0,PENDING,20662.0,,India,Europe,USCA,Sports,1876.0,35.0,31021428.31,0.094,2098.21,6,2,0.1641,,,31024530.45426697,31018326.16849784
1771.0,03/06/2022 04:00,03/10/2022 04:00,,,0,,56169.0,,United States,,,,,7.0,,,341.89,2,4,0.1818,,,,
1584.0,02/18/2022 14:00,02/25/2022 14:00,Sea,Pending,0,CLOSED,,,,,,,,99665.0,4898.42,0.269,595.29,6,7,0.1215,,,4898.911277591733,4897.929471494173
1386.0,02/02/2022 02:00,02/08/2022 02:00,UNKNOWN,Late delivery,0,,45510.0,,,,,Electronics,,26.0,3235.65,0.2,-53.64,5,6,-0.0166,,,3235.9699812489735,3235.3430379104702
2105.0,04/03/2022 00:00,04/10/2022 00:00,Air,Delivered,1,,13328.0,,France,,LATAM,,,-227.0,-308600.1,0.199,,6,7,0.0198,,,-308630.9571792086,-308569.2411054988
1294.0,01/25/2022 10:00,12/29/2021 10:00,Second Class,Delivered,0,SUSPECTED_FRAUD,,,,USCA,,,5964.0,38.0,10649.67,0.367,,6,5,0.1758,,,10650.72651680519,10648.616880481199
2761.0,05/27/2022 16:00,05/06/2022 16:00,,Delivered,0,,24289.0,,,Africa,,,,6.0,827.32,,171.83,2,2,0.2077,,,827.4052232676703,827.2314239939329
1766.0,03/05/2022 18:00,03/11/2022 18:00,Road,Pending,0,,83493.0,,,Africa,,Clothing,,9.0,357.43,0.029,78.11,4,6,0.2185,,,357.4641707565032,357.39910036880866
1397.0,02/03/2022 00:00,01/11/2022 00:00,Same Day,Late delivery,0,,32874.0,,India,,,Clothing,2236.0,36.0,5057.8,0.335,1265.8,6,1,0.2503,,,5058.299082739564,5057.305558262427
1962.0,03/22/2022 02:00,03/16/2022 02:00,Standard Class,Shipping on time,0,,,Consumer,,Pacific Asia,,Clothing,,-274.0,-23900.62,0.342,1018.34,6,4,0.1233,,,-23902.986063717344,-23898.22158007434
2664.0,05/19/2022 14:00,05/10/2022 14:00,Air,,1,,84106.0,,United States,,Africa,Furniture,,17.0,4332.35,,353.06,5,6,0.0815,,,4332.781411417937,4331.934558360629
2131.0,04/05/2022 04:00,04/09/2022 04:00,Same Day,Returned,0,,,,Brazil,,,,,32.0,42613970.77,0.047,150.16,4,4,0.0264,,,42618232.16126516,42609709.40098574
1471.0,02/09/2022 04:00,02/13/2022 04:00,Road,???,0,,66829.0,,,,,Books,,546357.0,1727.72,0.136,30921444.07,6,4,0.0397,,,1727.8759003979058,1727.5322814517845
,05/22/2022 08:00,05/08/2022 08:00,First Class,Returned,0,,53715.0,,,USCA,Pacific Asia,,7161.0,14.0,,,,3,3,0.2302,,,,
2000.0,03/25/2022 06:00,03/30/2022 06:00,,Pending,0,,21179.0,,Brazil,,Africa,,,27.0,,,814.79,4,5,0.0878,,,,
1261.0,01/22/2022 16:00,01/27/2022 16:00,N/A,,0,,18035.0,,United States,Africa,,,,22.0,1235.86,,,4,5,-0.0017,,,1235.968228760935,1235.755705263132
,03/26/2022 12:00,03/27/2022 12:00,UNKNOWN,Delivered,0,,45975.0,,,,Africa,,,37.0,2828.57,,399.4,5,1,0.1412,,,2828.8413858485737,2828.281047330892
,04/01/2022 20:00,04/05/2022 20:00,UNKNOWN,Delivered,0,SUSPECTED_FRAUD,,,,Pacific Asia,,,,26.0,,0.244,105.68,5,4,0.0128,,,,
2883.0,06/06/2022 20:00,06/11/2022 20:00,Road,,0,,,,India,USCA,,,,32.0,9508.8,,18629229.91,6,5,0.03,,,9509.74723822526,9507.854343331906
1518.0,02/13/2022 02:00,02/18/2022 02:00,Road,,0,PENDING,35709.0,Home Office,Brazil,Europe,,,1856.0,37.0,13401.68,0.048,,4,5,0.0201,,,13403.015417797846,13400.33940043431
,02/26/2022 04:00,03/05/2022 04:00,Sea,Pending,0,,76974.0,Consumer,India,LATAM,,,,8.0,,,,6,7,0.1191,,,,
2599.0,05/14/2022 04:00,05/16/2022 04:00,Standard Class,Advance shipping,0,,,,,Pacific Asia,LATAM,,,-353.0,-41937.22,,,3,2,0.1566,,,-41941.40176575503,-41933.032263529145
,03/04/2022 22:00,03/06/2022 22:00,Sea,,0,SUSPECTED_FRAUD,,,,USCA,,,,-417.0,-421905.2,0.204,,6,2,0.0624,,,-421947.4000261485,-421862.99504567456
1560.0,02/16/2022 14:00,02/18/2022 14:00,,Delivered,0,PENDING,,,France,,,Electronics,,830728.0,,,10113213.46,6,2,0.2393,,,,
2235.0,04/13/2022 20:00,03/24/2022 20:00,Road,,0,,16555.0,Home Office,Germany,Pacific Asia,,,,-417.0,-144101.46,,109.38,4,4,0.0644,,,-144115.86928157596,-144087.05089957808
1134.0,01/12/2022 02:00,01/14/2022 02:00,Air,,0,CANCELED,,Corporate,,,,,2290.0,31.0,,0.368,43534342.83,2,2,0.3198,,,,
,01/01/2022 20:00,12/23/2021 20:00,,,0,,75270.0,Home Office,,,,,,8.0,1742.47,0.236,,4,3,0.2475,,,1742.6505922979843,1742.3023440087863
2207.0,04/11/2022 12:00,04/15/2022 12:00,,Advance shipping,0,,,,,,,,3595.0,15.0,3836.21,0.24,888.13,4,4,0.2315,,,3836.571958858817,3835.8302177661753
,01/03/2022 00:00,01/08/2022 00:00,,Delivered,0,,57733.0,,,,,Sports,5815.0,37.0,,0.406,186.1,4,5,0.0929,,,,
1004.0,01/01/2022 06:00,01/07/2022 06:00,,,0,CANCELED,30064.0,Consumer,United States,USCA,LATAM,Clothing,,21.0,,,899.15,4,6,0.1374,,,,
1351.0,01/30/2022 04:00,02/04/2022 04:00,,Pending,0,,19727.0,,Germany,,,,5997.0,46.0,12705.72,,,4,5,-0.0141,,,12707.008790729833,12704.466856379257
2100.0,04/02/2022 14:00,04/07/2022 14:00,UNKNOWN,Late delivery,0,SUSPECTED_FRAUD,79533.0,,,Europe,Africa,Furniture,,43.0,,0.088,8615918.6,3,5,-0.0325,,,,
2453.0,05/02/2022 00:00,05/05/2022 00:00,UNKNOWN,Pending,0,CANCELED,37474.0,Corporate,,Europe,,,1239.0,44.0,10159.25,0.226,,3,3,0.2977,,,10160.267707526587,10158.24242214589
,06/11/2022 04:00,06/16/2022 04:00,Sea,???,0,CANCELED,14858.0,,,USCA,,,,710464.0,9478.52,,1110.23,4,5,0.1171,,,9479.46902075561,9477.559741825544
2219.0,04/12/2022 12:00,04/17/2022 12:00,Same Day,???,0,,89517.0,,Germany,,,,,26.0,,0.242,117.33,3,5,0.0305,,,,
2781.0,05/29/2022 08:00,06/05/2022 08:00,Air,Delivered,0,PENDING,30096.0,Consumer,,,Pacific Asia,,7776.0,38.0,4516.28,0.175,378.0,3,7,0.0837,,,4516.7312413007285,4515.837869074444
1552.0,02/15/2022 22:00,02/19/2022 22:00,,Pending,0,,,,,Africa,Africa,,9966.0,29.0,2390.21,0.434,,3,4,0.2767,,,2390.445113783949,2389.9574934231555
2107.0,04/03/2022 04:00,04/06/2022 04:00,Sea,Pending,0,CANCELED,83416.0,Home Office,,,Europe,,,-67.0,-76627.92,0.269,1215.23,5,3,0.2165,,,-76635.57280025496,-76620.2504987586
1524.0,02/13/2022 14:00,01/21/2022 14:00,,Pending,0,,33684.0,Corporate,,,,,,28.0,9515.52,0.232,27492752.32,5,3,0.1572,,,9516.485361169967,9514.561983877093
2672.0,05/20/2022 06:00,05/22/2022 06:00,UNKNOWN,,0,,29565.0,,,Pacific Asia,,Electronics,,-457.0,-375701.99,,523.08,6,2,0.2187,,,-375739.5479369803,-375664.4430114987
,02/14/2022 10:00,02/21/2022 10:00,,,0,CANCELED,88228.0,,,,,Books,,35.0,34059947.47,0.428,,3,7,0.2592,,,34063353.47777849,34056541.48325704
2218.0,04/12/2022 10:00,04/16/2022 10:00,Sea,Pending,0,,32212.0,Consumer,,LATAM,,Furniture,,14.0,136.22,,21.64,6,4,0.1589,,,136.2385835441664,136.19575251272482
,04/16/2022 06:00,04/21/2022 06:00,N/A,Delivered,0,,,,Germany,Pacific Asia,,,,29.0,,0.373,1601.46,4,5,0.346,,,,
1722.0,03/02/2022 02:00,02/27/2022 02:00,Second Class,,0,CLOSED,17550.0,,,Africa,Africa,,,48.0,,0.12,4929.47,2,5,0.3003,,,,
,05/02/2022 10:00,05/08/2022 10:00,,Returned,0,,,Home Office,Brazil,,,,,40.0,24565062.72,0.215,,3,6,0.1327,,,24567519.211481255,24562606.20653397
,03/24/2022 02:00,03/21/2022 02:00,Same Day,???,0,,,Home Office,United States,Europe,,,6804.0,24.0,43426579.35,0.122,663.47,5,3,0.2958,,,43430922.00518724,43422236.706115514
,05/14/2022 00:00,05/15/2022 00:00,Sea,,0,CLOSED,70024.0,Consumer,,,,,,36.0,43625872.06,0.435,390.85,3,1,0.1542,,,43630234.64137209,43621509.49053526
1270.0,01/23/2022 10:00,12/31/2021 10:00,N/A,Late delivery,0,,50088.0,Home Office,,,,,3163.0,41.0,,0.007,9214065.33,6,7,0.1482,,,,
1097.0,01/09/2022 00:00,01/16/2022 00:00,Air,Shipping on time,0,,,Home Office,,,,,,7.0,,0.026,70.04,2,7,0.0382,,,,
,01/20/2022 18:00,01/21/2022 18:00,Road,???,0,,,,,,,Electronics,,604214.0,41441499.77,0.35,,2,1,0.1545,,,41445643.92614673,41437355.62257062
1862.0,03/13/2022 18:00,03/16/2022 18:00,UNKNOWN,Delivered,0,,51072.0,,,Africa,Europe,,5472.0,636329.0,1291.6,0.108,253.96,3,3,0.1966,,,1291.7248142399756,1291.4601597182632
2108.0,04/03/2022 06:00,03/15/2022 06:00,,???,0,CANCELED,13337.0,,Germany,,,Electronics,6018.0,27.0,8638.94,0.122,16543002.77,6,4,0.2138,,,8639.780907383078,8638.082337887166
2786.0,05/29/2022 18:00,06/02/2022 18:00,UNKNOWN,Pending,0,COMPLETE,60154.0,,United States,,,Books,,28.0,,,,2,4,0.2005,,,,
1022.0,01/02/2022 18:00,01/03/2022 18:00,,,0,,70624.0,,,,,,,35.0,1516.84,0.128,189.04,3,1,0.1246,,,1516.9890575802294,1516.6759533499264
1413.0,02/04/2022 08:00,02/10/2022 08:00,,,0,PENDING,25367.0,Consumer,,,,Electronics,,265500.0,1542.63,,385.44,3,6,0.2499,,,1542.7889548275753,1542.489244209737
1783.0,03/07/2022 04:00,03/01/2022 04:00,Air,,0,PENDING,,Corporate,,,,Clothing,,15.0,938.01,,161.16,2,3,0.1718,,,938.0920306274583,937.9040556982378
2844.0,06/03/2022 14:00,05/30/2022 14:00,,Pending,0,SUSPECTED_FRAUD,98130.0,Consumer,Brazil,,,,,29.0,5183.68,0.357,-58.37,2,6,-0.0113,,,5184.202805874387,5183.158594376304
