Order Id,order date (DateOrders),shipping date (DateOrders),Shipping Mode,Delivery Status,Late_delivery_risk,Order Status,Customer Id,Customer Segment,Customer Country,Market,Order Region,Category Name,Product Card Id,Order Item Quantity,Sales,Order Item Discount Rate,Benefit per order,Days for shipment (scheduled),Days for shipping (real),Order Item Profit Ratio,Product Description
2757,05/27/2022 08:00,06/01/2022 08:00,Economy,Shipping canceled,0,SUSPECTED_FRAUD,18222,Consumer,United States,Europe,,,6929,26,2919.79,0.187,550.27,4,5,0.1885,
2758,05/27/2022 10:00,05/31/2022 10:00,Same Day,Shipping canceled,0,COMPLETE,49894,Home Office,India,Europe,Africa,Books,467,-8,4475.22,0.34,455.08,4,4,0.1017,Some desc
2759,05/27/2022 12:00,05/31/2022 12:00,Standard Class,Advance shipping,1,SUSPECTED_FRAUD,43352,Corporate,India,Pacific Asia,USCA,Books,287,6,171.56,0.051,24.23,2,4,0.1412,
2760,05/27/2022 14:00,06/03/2022 14:00,Same Day,Late delivery,0,CLOSED,57516,Home Office,India,Europe,LATAM,Clothing,5776,8,726.73,0.136,89.31,2,7,0.1229,
2761,05/27/2022 16:00,06/03/2022 16:00,First Class,Advance shipping,0,PROCESSING,30621,Home Office,Brazil,USCA,Europe,Electronics,6343,41,6830.64,0.363,-190.78,6,7,-0.0279,Some desc
2762,05/27/2022 18:00,05/29/2022 18:00,First Class,Shipping on time,0,PENDING,38061,Corporate,United States,,Europe,,4962,27,155.0,0.04,-6.4,6,2,-0.0413,Some desc
2763,05/27/2022 20:00,05/28/2022 20:00,First Class,Advance shipping,0,COMPLETE,90639,Home Office,United States,,,Sports,3030,46,4811.43,0.128,947.67,2,1,0.197,
2764,05/27/2022 22:00,06/02/2022 22:00,Same Day,Advance shipping,0,SUSPECTED_FRAUD,85809,Corporate,India,LATAM,,,7852,7,405.01,0.28,62.35,4,6,0.1539,Some desc
2765,05/28/2022 00:00,06/03/2022 00:00,Second Class,Shipping canceled,0,CANCELED,76162,Consumer,France,Europe,USCA,Furniture,1110,16,2503.85,0.111,120.08,6,6,0.048,Some desc
2766,05/28/2022 02:00,05/29/2022 02:00,First Class,Advance shipping,0,PENDING,41746,Corporate,,Pacific Asia,,,6434,8,2696.21,0.216,828.01,5,1,0.3071,
2767,05/28/2022 04:00,06/01/2022 04:00,Same Day,Shipping canceled,0,CLOSED,54774,Corporate,United States,,Europe,,4391,46,13583.03,2.206,443.32,2,4,0.0326,Some desc
2768,05/28/2022 06:00,06/01/2022 06:00,Unknown,Late delivery,0,PROCESSING,36358,Consumer,United States,LATAM,Europe,Books,3730,-6,609.67,0.121,140.35,4,4,0.2302,
2769,05/28/2022 08:00,05/29/2022 08:00,Same Day,Shipping canceled,0,PENDING,46701,Consumer,Germany,Africa,USCA,Books,1147,40,3839.26,0.196,1018.73,6,1,0.2653,Some desc
2770,05/28/2022 10:00,06/02/2022 10:00,Standard Class,Shipping canceled,0,PROCESSING,56545,Home Office,Germany,LATAM,Africa,Books,6730,10,4208.06,0.008,1203.89,3,5,0.2861,
2771,05/28/2022 12:00,06/04/2022 12:00,Standard Class,Late delivery,0,COMPLETE,87271,Corporate,Brazil,Pacific Asia,,Electronics,1931,36,2217.96,0.319,633.92,4,7,0.2858,
2772,05/28/2022 14:00,05/30/2022 14:00,Unknown,Shipping on time,1,SUSPECTED_FRAUD,81631,Consumer,India,Pacific Asia,USCA,Books,5447,23,7186.07,0.16,1923.51,3,2,0.2677,Some desc
2773,05/28/2022 16:00,06/03/2022 16:00,Standard Class,Shipping on time,0,PROCESSING,27588,Corporate,United States,USCA,Africa,Clothing,8960,48,1392.05,0.387,185.31,2,6,0.1331,
2774,05/28/2022 18:00,05/29/2022 18:00,Standard Class,Late delivery,1,CLOSED,95087,Home Office,India,,Pacific Asia,,7445,4,1251.49,0.04,249.75,6,1,0.1996,Some desc
2775,05/28/2022 20:00,05/30/2022 20:00,First Class,Advance shipping,0,CANCELED,16728,Corporate,India,Africa,Africa,,728,16,1415.44,0.352,414.84,3,2,0.2931,Some desc
2776,05/28/2022 22:00,06/01/2022 22:00,First Class,Late delivery,0,PENDING,14306,Home Office,,USCA,,Furniture,9823,36,8582.51,0.366,1013.73,4,4,0.1181,
2777,05/29/2022 00:00,06/05/2022 00:00,Same Day,Shipping canceled,0,CLOSED,86658,Corporate,,USCA,USCA,Clothing,6286,45,7677.93,0.349,1676.41,3,7,0.2183,
2778,05/29/2022 02:00,06/05/2022 02:00,First Class,Late delivery,0,CLOSED,35502,Consumer,United States,USCA,USCA,Sports,8328,27,1692.32,0.33,23.38,5,7,0.0138,Some desc
2779,05/29/2022 04:00,06/05/2022 04:00,First Class,Shipping on time,0,CLOSED,87083,Home Office,,Europe,,,696,5,911.31,0.107,160.28,5,7,0.1759,
2780,05/29/2022 06:00,06/05/2022 06:00,Same Day,Advance shipping,0,PROCESSING,16203,Corporate,,Europe,USCA,,9154,31,6534.65,0.188,41.94,4,7,0.0064,
2781,05/29/2022 08:00,06/04/2022 08:00,Same Day,Late delivery,0,CLOSED,31876,Home Office,,Pacific Asia,,,7207,24,9872.55,0.174,2113.87,2,6,0.2141,
2782,05/29/2022 10:00,06/01/2022 10:00,Second Class,Shipping on time,0,COMPLETE,84269,Consumer,India,LATAM,Africa,Books,8852,38,8229.27,0.108,828.95,3,3,0.1007,Some desc
2783,05/29/2022 12:00,05/30/2022 12:00,First Class,Advance shipping,0,CLOSED,27575,Home Office,,Africa,,Books,9780,28,1741.91,0.221,71.66,3,1,0.0411,Some desc
2784,05/29/2022 14:00,06/04/2022 14:00,Standard Class,Advance shipping,0,COMPLETE,56731,Consumer,Brazil,Pacific Asia,Pacific Asia,,8431,44,8446.69,0.314,796.5,5,6,0.0943,
2785,05/29/2022 16:00,05/31/2022 16:00,First Class,Advance shipping,0,CLOSED,74916,Consumer,India,Pacific Asia,USCA,Clothing,4351,7,626.48,1.43,144.45,5,2,0.2306,
2786,05/29/2022 18:00,06/02/2022 18:00,Second Class,Late delivery,0,PROCESSING,41395,Home Office,France,,Europe,Furniture,8400,31,7658.65,0.439,2398.79,2,4,0.3132,
2787,05/29/2022 20:00,06/04/2022 20:00,Standard Class,Advance shipping,0,COMPLETE,22904,Home Office,Germany,LATAM,Pacific Asia,,9683,37,10528.82,0.319,-478.93,5,6,-0.0455,
2788,05/29/2022 22:00,05/30/2022 22:00,Same Day,Shipping on time,1,COMPLETE,84992,Home Office,Germany,Pacific Asia,USCA,Furniture,9086,20,1100.25,0.199,18.86,4,1,0.0171,
2789,05/30/2022 00:00,06/06/2022 00:00,First Class,Shipping canceled,0,CLOSED,65974,Consumer,Brazil,Africa,Africa,Electronics,6450,24,5815.98,0.182,1351.01,4,7,0.2323,
2790,05/30/2022 02:00,06/02/2022 02:00,Standard Class,Advance shipping,1,CLOSED,92084,Home Office,United States,Europe,Europe,Clothing,9584,35,9022.32,0.263,1601.41,6,3,0.1775,Some desc
2791,05/30/2022 04:00,06/01/2022 04:00,First Class,Late delivery,0,COMPLETE,73110,Consumer,France,Africa,Europe,Books,5994,23,2401.97,0.194,186.57,2,2,0.0777,Some desc
2792,05/30/2022 06:00,06/02/2022 06:00,Second Class,Shipping canceled,1,PENDING,76992,Corporate,United States,Pacific Asia,Pacific Asia,Books,4501,20,5671.08,0.1,1194.93,5,3,0.2107,
2793,05/30/2022 08:00,06/03/2022 08:00,Standard Class,Shipping canceled,0,PROCESSING,65977,Corporate,France,LATAM,LATAM,Books,1794,29,5198.74,0.234,1543.38,4,4,0.2969,Some desc
2794,05/30/2022 10:00,06/03/2022 10:00,First Class,Advance shipping,0,CANCELED,70301,Home Office,Brazil,USCA,,Furniture,4708,40,6792.4,0.303,361.3,3,4,0.0532,Some desc
2795,05/30/2022 12:00,06/01/2022 12:00,Standard Class,Advance shipping,0,CANCELED,48423,Home Office,Germany,Pacific Asia,USCA,Books,9527,7,1632.05,0.161,235.45,3,2,0.1443,
2796,05/30/2022 14:00,06/01/2022 14:00,Same Day,Shipping on time,0,COMPLETE,93403,Corporate,Germany,LATAM,USCA,Clothing,1277,43,10781.95,0.127,-449.53,2,2,-0.0417,Some desc
2797,05/30/2022 16:00,06/03/2022 16:00,Second Class,Late delivery,0,PROCESSING,83455,Consumer,Germany,,LATAM,Electronics,8628,10,3214.28,0.098,1055.56,5,4,0.3284,Some desc
2798,05/30/2022 18:00,06/01/2022 18:00,Same Day,Shipping on time,1,CANCELED,31814,Corporate,United States,Europe,LATAM,Sports,6462,5,958.16,0.163,259.33,5,2,0.2707,
2799,05/30/2022 20:00,06/04/2022 20:00,Standard Class,Advance shipping,0,CLOSED,93697,Consumer,United States,Africa,Pacific Asia,Electronics,1404,9,2905.23,0.11,441.7,3,5,0.152,
2800,05/30/2022 22:00,06/06/2022 22:00,Same Day,Late delivery,0,CANCELED,31059,Home Office,France,Africa,Europe,Clothing,2336,4,645.28,0.343,223.78,3,7,0.3468,
2801,05/31/2022 00:00,06/01/2022 00:00,Economy,Advance shipping,0,COMPLETE,73513,Consumer,United States,Pacific Asia,Africa,Books,383,47,11162.18,0.287,425.14,6,1,0.0381,
2802,05/31/2022 02:00,06/01/2022 02:00,Same Day,Late delivery,0,PROCESSING,92876,Corporate,India,LATAM,USCA,Sports,7430,15,1766.91,0.129,437.47,5,1,0.2476,
2803,05/31/2022 04:00,06/05/2022 04:00,First Class,Shipping on time,0,PENDING,47705,Corporate,India,,,Clothing,3654,-10,5750.14,0.446,1482.4,4,5,0.2578,Some desc
2804,05/31/2022 06:00,06/01/2022 06:00,Second Class,Shipping on time,1,COMPLETE,26645,Corporate,Germany,LATAM,Europe,Clothing,1940,9,1510.13,0.291,426.37,2,1,0.2823,
2805,05/31/2022 08:00,06/05/2022 08:00,Second Class,Shipping on time,0,PENDING,99612,Home Office,Brazil,,LATAM,Clothing,1678,26,3762.1,0.064,842.86,4,5,0.224,
2806,05/31/2022 10:00,06/04/2022 10:00,Same Day,Shipping on time,0,CLOSED,81435,Consumer,United States,USCA,USCA,Furniture,5096,21,471.91,0.373,12.38,3,4,0.0262,
2807,05/31/2022 12:00,06/04/2022 12:00,Standard Class,Late delivery,0,CLOSED,50446,Corporate,United States,USCA,,,3427,33,5617.72,0.339,-75.65,6,4,-0.0135,
2808,05/31/2022 14:00,06/05/2022 14:00,First Class,Advance shipping,0,PENDING,99202,Consumer,,Pacific Asia,Africa,,9059,49,373.29,0.225,8.27,2,5,0.0222,Some desc
2809,05/31/2022 16:00,06/07/2022 16:00,Same Day,Shipping on time,0,PROCESSING,20463,Corporate,Brazil,USCA,USCA,,9587,32,5669.86,0.105,1663.13,6,7,0.2933,
2810,05/31/2022 18:00,06/01/2022 18:00,Standard Class,Late delivery,0,PENDING,57448,Home Office,,Africa,Pacific Asia,Books,2082,35,4188.75,0.365,464.11,6,1,0.1108,
2811,05/31/2022 20:00,06/01/2022 20:00,Unknown,Advance shipping,0,COMPLETE,26432,Home Office,France,Africa,Europe,,8631,-5,3911.21,0.056,658.91,5,1,0.1685,
2812,05/31/2022 22:00,06/05/2022 22:00,Second Class,Shipping canceled,0,PENDING,26642,Corporate,Germany,Africa,USCA,,697,6,2405.7,0.188,-95.87,4,5,-0.0399,
2813,06/01/2022 00:00,06/02/2022 00:00,Unknown,Shipping on time,0,CLOSED,41314,Corporate,Brazil,Pacific Asia,LATAM,Clothing,4456,5,1357.88,0.368,199.03,4,1,0.1466,
2814,06/01/2022 02:00,06/05/2022 02:00,Same Day,Shipping canceled,0,COMPLETE,61673,Home Office,United States,Pacific Asia,Pacific Asia,Furniture,5819,15,4674.32,0.361,531.51,6,4,0.1137,
2815,06/01/2022 04:00,06/05/2022 04:00,Standard Class,Late delivery,0,COMPLETE,25400,Corporate,,Europe,,Clothing,2830,28,9550.35,0.283,1564.58,6,4,0.1638,Some desc
2816,06/01/2022 06:00,06/04/2022 06:00,Same Day,Shipping canceled,0,COMPLETE,56826,Home Office,France,,USCA,Electronics,6527,3,124.69,0.003,12.48,6,3,0.1001,Some desc
2817,06/01/2022 08:00,06/05/2022 08:00,Standard Class,Late delivery,0,CLOSED,80045,Corporate,United States,Pacific Asia,USCA,Books,5819,13,1597.39,0.15,-31.67,2,4,-0.0198,
2818,06/01/2022 10:00,06/02/2022 10:00,First Class,Shipping on time,0,SUSPECTED_FRAUD,23208,Consumer,Brazil,,,Electronics,9347,31,2902.78,0.384,-94.1,4,1,-0.0324,Some desc
2819,06/01/2022 12:00,06/03/2022 12:00,Same Day,Shipping on time,0,CANCELED,11269,Home Office,,Pacific Asia,Africa,Clothing,9380,43,1165.64,0.325,384.57,5,2,0.3299,Some desc
2820,06/01/2022 14:00,06/02/2022 14:00,Standard Class,Advance shipping,0,COMPLETE,77220,Home Office,,USCA,LATAM,Furniture,8185,49,13195.56,0.365,2527.31,2,1,0.1915,Some desc
2821,06/01/2022 16:00,06/08/2022 16:00,Standard Class,Advance shipping,0,COMPLETE,46529,Home Office,United States,Pacific Asia,Pacific Asia,Electronics,7926,12,5227.69,0.028,1084.01,5,7,0.2074,Some desc
2822,06/01/2022 18:00,06/07/2022 18:00,Standard Class,Advance shipping,0,COMPLETE,27112,Corporate,United States,Pacific Asia,LATAM,,3441,6,1054.04,0.423,333.25,3,6,0.3162,
2823,06/01/2022 20:00,06/03/2022 20:00,First Class,Advance shipping,0,COMPLETE,89037,Consumer,France,,USCA,Sports,8689,29,11602.84,0.103,1976.48,4,2,0.1703,Some desc
2824,06/01/2022 22:00,06/02/2022 22:00,Same Day,Shipping on time,0,CANCELED,48443,Consumer,Germany,USCA,Africa,Furniture,3683,46,14021.65,0.15,2751.34,6,1,0.1962,Some desc
2825,06/02/2022 00:00,06/04/2022 00:00,Same Day,Advance shipping,0,PROCESSING,20596,Home Office,Brazil,Europe,,Electronics,7634,21,2913.74,0.378,463.91,6,2,0.1592,Some desc
2826,06/02/2022 02:00,06/09/2022 02:00,Same Day,Shipping canceled,0,CLOSED,37800,Corporate,Brazil,USCA,LATAM,Electronics,4907,45,2911.05,0.183,59.36,3,7,0.0204,
2827,06/02/2022 04:00,06/08/2022 04:00,Standard Class,Shipping on time,0,CLOSED,61846,Corporate,Brazil,USCA,USCA,Furniture,5085,37,12613.15,0.289,941.0,5,6,0.0746,
2828,06/02/2022 06:00,06/07/2022 06:00,First Class,Late delivery,1,CANCELED,36200,Corporate,France,,,Sports,8113,45,11749.85,0.249,3568.85,2,5,0.3037,Some desc
2829,06/02/2022 08:00,06/09/2022 08:00,Standard Class,Advance shipping,0,CLOSED,94045,Home Office,United States,Pacific Asia,Africa,Furniture,1500,47,5169.77,0.39,659.38,5,7,0.1275,
2830,06/02/2022 10:00,06/04/2022 10:00,Second Class,Advance shipping,0,PROCESSING,66463,Corporate,India,Pacific Asia,Europe,Clothing,8525,6,383.12,0.07,12.13,2,2,0.0317,
2831,06/02/2022 12:00,06/06/2022 12:00,Standard Class,Late delivery,0,PROCESSING,16443,Corporate,United States,USCA,Africa,Electronics,8203,-5,8040.24,0.044,2261.05,6,4,0.2812,Some desc
2832,06/02/2022 14:00,06/08/2022 14:00,Same Day,Shipping on time,0,SUSPECTED_FRAUD,41234,Corporate,Germany,LATAM,,Electronics,4765,3,862.29,0.285,-13.0,3,6,-0.0151,
2833,06/02/2022 16:00,06/03/2022 16:00,First Class,Shipping canceled,1,COMPLETE,41474,Corporate,France,,Africa,Electronics,6543,3,509.25,0.38,104.81,5,1,0.2058,
2834,06/02/2022 18:00,06/06/2022 18:00,Second Class,Late delivery,0,CLOSED,23134,Corporate,Brazil,Europe,LATAM,,2720,24,7019.72,0.415,1614.89,5,4,0.2301,Some desc
2835,06/02/2022 20:00,06/05/2022 20:00,Second Class,Advance shipping,1,SUSPECTED_FRAUD,13389,Consumer,France,USCA,USCA,Clothing,7748,-1,5311.34,0.18,379.8,3,3,0.0715,
2836,06/02/2022 22:00,06/04/2022 22:00,Same Day,Shipping on time,0,PROCESSING,20092,Corporate,,Africa,Europe,Books,1278,44,1943209.86,0.331,232.44,6,2,0.0168,Some desc
2837,06/03/2022 00:00,06/05/2022 00:00,Standard Class,Shipping on time,0,PROCESSING,71396,Corporate,France,LATAM,Africa,Electronics,7365,-1,1828.34,0.176,236.44,2,2,0.1293,Some desc
2838,06/03/2022 02:00,06/10/2022 02:00,Second Class,Advance shipping,0,CLOSED,32343,Corporate,United States,Europe,Pacific Asia,Furniture,6813,2,633.37,0.143,159.62,6,7,0.252,Some desc
2839,06/03/2022 04:00,06/07/2022 04:00,Second Class,Advance shipping,0,CLOSED,47574,Corporate,United States,Europe,Europe,Books,2536,6,2723.41,0.011,829.76,4,4,0.3047,
2840,06/03/2022 06:00,06/04/2022 06:00,Second Class,Advance shipping,0,PROCESSING,22842,Corporate,Germany,USCA,USCA,Electronics,8165,46,16990.77,0.113,4691.74,4,1,0.2761,
2841,06/03/2022 08:00,06/08/2022 08:00,First Class,Advance shipping,0,CLOSED,95257,Home Office,,Africa,Africa,Books,2927,33,4504.58,0.077,-27.88,3,5,-0.0062,
2842,06/03/2022 10:00,06/08/2022 10:00,Standard Class,Shipping canceled,0,CLOSED,98784,Home Office,,LATAM,Europe,,5466,24,9161.57,0.121,358.31,2,5,0.0391,Some desc
2843,06/03/2022 12:00,06/06/2022 12:00,Same Day,Shipping canceled,0,CLOSED,72215,Home Office,Brazil,Pacific Asia,LATAM,Clothing,8577,6,1420.68,0.13,279.58,5,3,0.1968,
2844,06/03/2022 14:00,06/06/2022 14:00,First Class,Advance shipping,0,COMPLETE,39845,Corporate,Germany,Pacific Asia,Africa,Books,687,19,316.68,0.387,74.09,5,3,0.234,Some desc
2845,06/03/2022 16:00,06/07/2022 16:00,Second Class,Shipping on time,0,PROCESSING,64174,Corporate,India,Europe,Europe,,4131,7,2151.76,0.092,-100.07,6,4,-0.0465,
2846,06/03/2022 18:00,06/10/2022 18:00,Same Day,Shipping on time,0,SUSPECTED_FRAUD,44735,Corporate,Germany,Pacific Asia,,Electronics,6307,2,318.47,0.369,2.24,6,7,0.007,Some desc
2847,06/03/2022 20:00,06/09/2022 20:00,Standard Class,Advance shipping,0,COMPLETE,91928,Home Office,United States,Africa,Europe,Books,1859,22,3649.72,0.387,-45.23,3,6,-0.0124,Some desc
2848,06/03/2022 22:00,06/06/2022 22:00,First Class,Shipping on time,0,CLOSED,64454,Corporate,Germany,Africa,Europe,Furniture,5184,25,4127.24,0.209,356.77,4,3,0.0864,
2849,06/04/2022 00:00,06/06/2022 00:00,First Class,Late delivery,0,PROCESSING,21669,Home Office,United States,Europe,LATAM,,6462,23,569.23,0.326,126.55,6,2,0.2223,
2850,06/04/2022 02:00,06/05/2022 02:00,First Class,Late delivery,1,COMPLETE,18701,Home Office,France,USCA,,,8726,43,3471.73,0.143,1136.22,4,1,0.3273,
2851,06/04/2022 04:00,06/06/2022 04:00,Standard Class,Shipping canceled,0,PENDING,80509,Home Office,,Europe,Pacific Asia,Books,3053,45,16938.65,0.008,-240.37,5,2,-0.0142,
2852,06/04/2022 06:00,06/05/2022 06:00,Same Day,Shipping on time,0,SUSPECTED_FRAUD,75495,Corporate,India,USCA,LATAM,Sports,8334,6,494.16,0.319,75.33,5,1,0.1524,
2853,06/04/2022 08:00,06/10/2022 08:00,First Class,Late delivery,0,PROCESSING,75681,Corporate,Brazil,USCA,LATAM,Books,6461,14,3213.4,0.273,318.08,6,6,0.099,
2854,06/04/2022 10:00,06/09/2022 10:00,Standard Class,Late delivery,1,SUSPECTED_FRAUD,39982,Home Office,France,Africa,USCA,Books,5145,25,5409.76,0.208,591.44,3,5,0.1093,
2855,06/04/2022 12:00,06/05/2022 12:00,Standard Class,Late delivery,0,SUSPECTED_FRAUD,70591,Consumer,Brazil,Pacific Asia,Africa,Clothing,5941,20,1365.91,0.404,-31.12,2,1,-0.0228,
2856,06/04/2022 14:00,06/11/2022 14:00,Same Day,Late delivery,0,PROCESSING,34403,Consumer,France,,,Furniture,9883,22,2130.29,0.327,139.17,6,7,0.0653,
2857,06/04/2022 16:00,06/06/2022 16:00,Standard Class,Late delivery,0,PENDING,67426,Home Office,United States,LATAM,USCA,Sports,6664,35,5510.92,0.192,280.96,4,2,0.051,
2858,06/04/2022 18:00,06/09/2022 18:00,Same Day,Advance shipping,0,SUSPECTED_FRAUD,39572,Home Office,Brazil,Pacific Asia,Africa,Sports,4363,9,3871.02,0.024,918.67,2,5,0.2373,Some desc
2859,06/04/2022 20:00,06/05/2022 20:00,Second Class,Shipping canceled,0,CLOSED,21193,Corporate,India,Europe,Europe,Books,9934,41,11701.22,0.394,2419.15,5,1,0.2067,
2860,06/04/2022 22:00,06/09/2022 22:00,Second Class,Shipping canceled,0,CANCELED,84890,Corporate,Brazil,Africa,USCA,Electronics,6951,13,1422.42,0.443,290.92,6,5,0.2045,
2861,06/05/2022 00:00,06/09/2022 00:00,Same Day,Shipping on time,0,CANCELED,83263,Corporate,Germany,,Europe,Electronics,2845,18,357.8,0.286,56.43,5,4,0.1577,
2862,06/05/2022 02:00,06/12/2022 02:00,Express,Late delivery,0,CANCELED,80527,Home Office,Germany,Africa,,Sports,6145,11,2175.75,0.346,188.93,3,7,0.0868,Some desc
2863,06/05/2022 04:00,06/10/2022 04:00,Second Class,Late delivery,1,CANCELED,67163,Corporate,France,USCA,LATAM,Furniture,9757,31,5066.4,0.228,240.74,6,5,0.0475,Some desc
2864,06/05/2022 06:00,06/09/2022 06:00,Standard Class,Advance shipping,1,PROCESSING,67507,Corporate,India,Pacific Asia,Africa,Sports,7020,35,7781.82,0.106,-353.97,2,4,-0.0455,Some desc
2865,06/05/2022 08:00,06/09/2022 08:00,Second Class,Shipping on time,0,COMPLETE,79431,Consumer,Germany,LATAM,USCA,Sports,7657,31,4092.75,0.41,37.54,6,4,0.0092,Some desc
2866,06/05/2022 10:00,06/10/2022 10:00,Standard Class,Late delivery,1,CLOSED,60715,Consumer,India,Europe,Africa,,6650,25,5675.42,0.31,215.4,2,5,0.038,Some desc
2867,06/05/2022 12:00,06/08/2022 12:00,Standard Class,Late delivery,0,CANCELED,88847,Consumer,United States,Pacific Asia,LATAM,Sports,8567,15,1758.63,0.247,598.33,3,3,0.3402,
2868,06/05/2022 14:00,06/10/2022 14:00,First Class,Late delivery,0,CANCELED,78963,Consumer,France,,,,904,34,10528.68,2.419,3560.6,3,5,0.3382,
2869,06/05/2022 16:00,06/09/2022 16:00,Standard Class,Late delivery,0,PROCESSING,58817,Consumer,,Africa,Europe,Books,8043,6,986.46,0.23,253.59,4,4,0.2571,
2870,06/05/2022 18:00,06/12/2022 18:00,Same Day,Late delivery,1,CLOSED,62829,Home Office,United States,USCA,USCA,Furniture,9018,16,2713.49,0.026,526.77,2,7,0.1941,
2871,06/05/2022 20:00,06/07/2022 20:00,Standard Class,Shipping on time,0,SUSPECTED_FRAUD,96118,Corporate,India,Europe,Europe,Sports,327,34,11039.38,0.297,2401.32,5,2,0.2175,
2872,06/05/2022 22:00,06/11/2022 22:00,Standard Class,Shipping canceled,0,COMPLETE,55430,Consumer,United States,Pacific Asia,USCA,,7901,34,6185.12,0.002,1176.53,2,6,0.1902,Some desc
2873,06/06/2022 00:00,06/12/2022 00:00,Same Day,Advance shipping,0,PROCESSING,19828,Corporate,Germany,Pacific Asia,,Electronics,5086,14,581.76,0.099,121.43,2,6,0.2087,Some desc
2874,06/06/2022 02:00,06/12/2022 02:00,Second Class,Shipping on time,0,PENDING,85897,Consumer,France,LATAM,LATAM,Electronics,3916,17,1294.68,0.07,48.8,2,6,0.0377,Some desc
2875,06/06/2022 04:00,06/13/2022 04:00,Standard Class,Late delivery,0,CANCELED,10363,Corporate,United States,LATAM,,Sports,1146,16,4859.48,0.153,1655.53,6,7,0.3407,
2876,06/06/2022 06:00,06/10/2022 06:00,Express,Shipping canceled,0,COMPLETE,32230,Consumer,India,Africa,USCA,Sports,3252,44,7368.23,1.672,1861.62,2,4,0.2527,
2877,06/06/2022 08:00,06/10/2022 08:00,First Class,Shipping on time,0,PENDING,39694,Consumer,France,LATAM,Africa,Books,6766,29,7538.06,0.036,329.39,5,4,0.0437,
2878,06/06/2022 10:00,06/08/2022 10:00,Standard Class,Shipping on time,0,CLOSED,12326,Home Office,France,Europe,LATAM,Clothing,5187,6,229.5,0.161,35.68,5,2,0.1555,Some desc
2879,06/06/2022 12:00,06/09/2022 12:00,First Class,Late delivery,1,COMPLETE,29489,Consumer,United States,Africa,LATAM,Sports,690,8,453.86,0.342,120.58,6,3,0.2657,
2880,06/06/2022 14:00,06/08/2022 14:00,Same Day,Shipping canceled,0,PENDING,25843,Home Office,Brazil,Europe,Africa,Sports,3131,4,492.37,0.388,154.83,4,2,0.3145,Some desc
2881,06/06/2022 16:00,06/12/2022 16:00,Same Day,Advance shipping,1,CANCELED,59824,Corporate,India,LATAM,Pacific Asia,Books,428,12,1820.43,0.331,188.48,6,6,0.1035,
2882,06/06/2022 18:00,06/12/2022 18:00,Same Day,Advance shipping,0,COMPLETE,89239,Home Office,France,,LATAM,Sports,3696,11,1191.72,0.434,171.0,4,6,0.1435,Some desc
2883,06/06/2022 20:00,06/08/2022 20:00,First Class,Advance shipping,0,CANCELED,35226,Consumer,India,Pacific Asia,Africa,Sports,9075,22,3836.84,0.313,283.75,2,2,0.074,
2884,06/06/2022 22:00,06/12/2022 22:00,Second Class,Shipping on time,0,CLOSED,45181,Corporate,,LATAM,Pacific Asia,Sports,7602,37,9057.35,0.335,911.46,6,6,0.1006,
2885,06/07/2022 00:00,06/10/2022 00:00,Standard Class,Shipping canceled,0,SUSPECTED_FRAUD,71931,Home Office,Germany,LATAM,USCA,Books,9177,44,11393.04,0.19,468.07,4,3,0.0411,
2886,06/07/2022 02:00,06/13/2022 02:00,First Class,Shipping on time,0,CANCELED,70682,Consumer,India,LATAM,Europe,,1748,28,7441.22,0.136,-283.03,2,6,-0.038,Some desc
2887,06/07/2022 04:00,06/14/2022 04:00,Same Day,Late delivery,0,CLOSED,95078,Corporate,India,Pacific Asia,Africa,Sports,6274,38,8459.99,0.208,985.86,5,7,0.1165,
2888,06/07/2022 06:00,06/13/2022 06:00,Same Day,Late delivery,0,PROCESSING,57028,Consumer,Brazil,Africa,Africa,Sports,3082,33,2254.46,0.346,311.64,3,6,0.1382,
2889,06/07/2022 08:00,06/09/2022 08:00,Same Day,Shipping canceled,0,PENDING,79232,Corporate,,USCA,USCA,Books,4652,16,3442.24,0.293,901.72,6,2,0.262,
2890,06/07/2022 10:00,06/09/2022 10:00,Second Class,Advance shipping,0,CANCELED,86086,Home Office,Germany,Africa,Africa,Furniture,9681,30,1634.59,0.347,259.98,2,2,0.159,Some desc
2891,06/07/2022 12:00,06/08/2022 12:00,First Class,Shipping on time,0,PENDING,47822,Corporate,India,Pacific Asia,USCA,Electronics,8301,15,3854.48,0.282,310.51,5,1,0.0806,
2892,06/07/2022 14:00,06/13/2022 14:00,Same Day,Shipping canceled,0,CLOSED,85296,Corporate,France,Pacific Asia,LATAM,Sports,6997,16,2453.59,0.33,331.96,6,6,0.1353,
2893,06/07/2022 16:00,06/11/2022 16:00,Standard Class,Shipping on time,0,CLOSED,98694,Corporate,Germany,Pacific Asia,LATAM,Clothing,9644,49,13343.81,0.07,3582.19,2,4,0.2685,Some desc
2894,06/07/2022 18:00,06/09/2022 18:00,Same Day,Late delivery,0,CANCELED,20755,Consumer,Brazil,Europe,USCA,Clothing,5038,45,16604.83,0.146,2364.2,4,2,0.1424,Some desc
2895,06/07/2022 20:00,06/12/2022 20:00,Second Class,Late delivery,0,PENDING,79405,Consumer,,Pacific Asia,,,637,33,4675.8,0.253,804.58,5,5,0.1721,Some desc
